url_length,number_of_special_characters,_has_ssl,number_of_name_servers,number_of_href_links,has_pop_up,has_input,has_password,domain_age,number_of_subdomains,has_favicon,NonStdPort,LinksInScriptTags,has_title,has_submit,has_button,has_link,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_images,number_of_option,number_of_list,number_of_TR,number_of_TH,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,number_link,has_abnormalURL,has_dns_recording,GoogleIndex,double_slash_redirecting,domain_registration_length,statistical_report,submitting_to_email,https_token,count_redirects,has_executable_files,count_javascript_files,number_of_emails,get_ssl_update_age,get_ip_count,get_ssl_expiry_duration,number_of_smtp_servers,number_of_txt_records,shortening_service,url,Label
21,0,0,3,0,0,0,0,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,0,0,0,3,7,1,373,-1,-1,0,http://federicocastaneda.com,1
25,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,2,127,-1,-1,0,http://d27781.kanuassociates.com,1
16,5,1,3,55,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,52,0,0,19,22,10,1,1,1,2736,0,55,68,0,1,0,0,0,0,6,1,0,0,0,18,0,4,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,-1,1,1,0,http://koerper-geist.at,1
12,1,1,2,37,0,1,0,4,1,1,1,0,1,1,0,1,0,0,0,0,2,0,0,21,0,0,3,7,28,1,1,0,1446,0,37,64,0,1,1,0,0,0,15,1,0,0,0,16,0,17,0,-1,1,1,1,1,1,1,1,0,0,14,1,2,387,-1,1,0,http://brimnews.com,1
22,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,2,126,-1,-1,0,http://d27833.covidvcfund.com,1
13,5,1,2,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,132,2,247,1,2,0,http://kofigenfi.com,1
16,0,1,2,2,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3,3,36,0,1,0,475,0,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,0,1,1,1,0,0,0,-1,106,2,127,-1,-1,0,http://briponere.online,1
15,0,0,2,1,0,0,0,12,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,49,1,258,-1,-1,0,http://duresspress.com,1
17,0,1,3,3,0,1,0,14,1,1,1,1,1,0,1,1,1,1,0,0,11,0,0,6,0,0,29,6,5,1,1,1,6309,0,3,68,0,1,1,0,1,1,3,1,0,0,0,4,0,17,0,-1,1,1,0,1,1,1,0,0,4,17,74,1,290,-1,-1,0,http://districtdaily.com,1
18,0,0,0,51,0,1,0,2,-1,1,1,1,1,0,1,1,1,0,0,0,5,0,0,40,0,0,5,14,5,0,1,0,1986,0,51,130,0,1,1,1,0,1,4,1,0,0,0,8,0,26,0,-1,1,1,0,1,1,1,0,0,12,-1,198,1,190,-1,-1,0,http://fedex.gency.org.uk,1
23,0,1,2,86,0,0,0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,53,0,0,15,22,182,1,1,1,4972,1,86,137,0,1,0,0,0,0,18,1,0,0,0,31,0,17,0,-1,1,1,0,1,1,1,1,0,20,22,215,1,119,1,1,0,http://kohinoorsurgicals.co.in,1
23,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,78,2,280,-1,-1,0,http://growthinvestingpros.com,1
14,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,19,20,1,330,-1,-1,0,http://disvisage.info,1
15,0,0,2,14,0,1,0,5,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42,22,0,0,0,155,0,14,94,0,0,0,0,1,1,44,0,0,0,0,3,0,0,0,-1,1,1,0,1,1,1,1,0,10,19,277,1,118,5,1,0,http://furryfables.com,1
22,0,1,4,53,0,1,0,7,1,1,1,1,0,1,0,1,0,1,0,0,4,0,0,45,0,0,6,24,0,0,0,1,2576,0,53,102,9,0,1,0,0,1,5,0,0,0,0,7,0,18,0,-1,1,1,0,1,1,1,1,0,20,38,143,1,226,1,1,1,http://kohlerbycoprodumat.com,1
16,0,1,3,18,0,1,0,7,1,1,1,1,1,0,1,1,1,0,0,0,20,0,0,28,0,0,29,8,74,1,1,1,10415,0,18,116,0,0,1,1,1,1,7,1,0,0,0,19,0,12,0,-1,1,1,0,1,1,1,1,0,5,32,344,1,20,-1,-1,0,http://dushanperera.com,1
14,0,1,3,37,0,1,0,3,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,21,0,0,5,6,10,0,1,1,1539,1,37,43,0,1,1,0,0,0,2,1,0,0,0,16,0,3,0,-1,1,1,0,1,1,1,1,0,3,17,398,1,156,-1,-1,0,http://d2cplusllc.com,1
15,1,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,19,32,1,313,5,1,0,http://fedrows.website,1
15,0,1,2,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,17,51,1,271,1,-1,0,http://growthkatta.com,1
12,0,1,3,3,0,1,0,6,1,1,1,1,1,0,1,1,1,1,0,0,11,0,0,6,0,0,29,6,5,1,1,1,6309,0,3,68,0,1,1,0,1,1,3,1,0,0,0,4,0,17,0,-1,1,1,0,1,1,1,0,0,4,17,332,1,31,-1,-1,0,http://ditchnow.com,1
16,0,1,2,22,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,2,0,0,14,0,0,16,26,63,1,1,1,4384,1,22,105,0,1,1,0,0,0,16,1,0,0,0,6,0,36,0,-1,1,1,0,1,1,1,1,0,3,19,141,2,224,-1,-1,0,http://broca-offers.com,1
7,1,1,2,55,0,0,0,28,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,33,10,1,2,12,99,1,0,0,1934,0,55,6,3,0,0,0,0,0,20,0,0,0,0,4,5,4,0,-1,1,1,1,1,1,1,1,0,9,25,798,1,1086,5,5,0,http://koi.com,1
16,0,1,3,18,0,1,0,16,1,1,1,1,1,0,1,1,1,0,0,0,20,0,0,28,0,0,29,8,74,1,1,1,10415,0,18,116,0,0,1,1,1,1,7,1,0,0,0,19,0,12,0,-1,1,1,0,1,1,1,1,0,5,22,123,1,243,-1,-1,0,http://dustinfields.com,1
16,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,19,20,1,330,-1,-1,0,https://conjuration.info,1
12,0,0,3,1,0,0,0,12,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,37,1,0,0,217,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,2,-1,1,69,-1,-1,0,http://fedyaeva.com,1
11,0,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,115,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,37,9,1,355,-1,-1,0,http://furushi.com,1
14,0,0,3,0,0,0,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,2,42,1,324,-1,-1,0,http://dustinrech.com,1
21,0,1,2,45,0,1,0,15,0,1,1,-1,1,0,1,1,0,1,0,0,7,0,0,9,0,0,34,23,209,1,1,1,6378,0,45,206,0,1,1,1,1,1,9,1,0,0,0,81,0,21,0,1,1,1,0,1,1,1,1,0,0,-1,-1,1,121,-1,1,0,http://koicomunicacao.com.br,1
21,0,0,2,101,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,9,0,0,32,0,9,0,1,1,1948,0,101,40,0,0,0,0,0,0,2,0,0,0,0,30,0,5,0,-1,1,1,0,1,1,1,0,0,0,2,97,1,256,-1,-1,0,http://epididymitispedia.com,1
20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,-1,2,145,-1,-1,0,https://connect.follows.best,1
18,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,3,-1,1,269,-1,-1,1,http://fusionwoodworx.com,1
21,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,152,0,0,0,204,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,2,-1,1,1,0,http://duzeosiagniecia.click,1
16,0,1,2,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,70,0,0,0,138,0,1,15,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,-1,1,1,0,1,1,1,1,0,0,4,199,2,166,-1,-1,0,http://feedimagines.com,1
15,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,1,3,-1,1,324,1,1,0,http://koin-design.com,1
17,1,0,2,1,0,0,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,42,1,0,0,227,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,19,1350,1,108,1,-1,0,http://divinemedtech.com,1
19,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,6,0,0,0,0,0,13,6,9,1,1,0,1486,0,0,47,0,1,1,0,0,1,4,0,0,0,0,0,0,7,0,-1,1,1,-1,1,1,1,0,0,4,-1,-1,1,-1,-1,-1,0,http://ddd.worldtrades.top,1
16,0,1,2,214,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,2,0,0,142,19,7,10,17,14,1,1,1,4370,0,214,86,1,1,1,0,0,0,6,1,0,0,0,48,2,11,0,-1,1,1,-1,1,1,1,1,0,7,-1,-1,1,327,5,1,0,https://connectdome.shop,1
30,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,331,2,32,-1,-1,0,http://d310.despachodeabogadosmcr.com,1
12,3,1,0,0,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,19,1,1,363,-1,-1,0,http://feedmejs.com,1
15,0,0,2,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,1,1,0,0,0,-1,-1,12,-1,1,1,0,http://epilog35.za.com,1
14,2,1,3,82,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,14,0,0,20,0,0,0,29,24,1,0,0,8123,0,82,235,0,0,1,0,0,1,12,0,0,0,0,46,0,6,0,-1,1,1,0,1,1,1,1,0,21,18,132,1,232,-1,-1,0,http://growtopia3.com,1
29,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,331,2,32,-1,-1,0,http://d33.despachodeabogadosmcr.com,1
14,2,1,2,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,70,0,0,0,138,0,1,15,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,-1,1,1,0,1,1,1,1,0,0,4,199,2,166,-1,-1,0,http://feedpress5.com,1
11,1,1,2,0,0,1,0,0,1,1,1,-1,1,0,1,1,1,1,0,0,7,0,0,0,0,0,2,15,36,0,0,0,447,0,0,22,0,0,1,0,0,1,6,0,0,0,0,1,0,1,0,-1,1,1,0,1,1,1,1,0,0,19,-1,1,313,1,1,0,http://kolaber.com,1
17,0,1,3,54,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,68,0,0,22,0,0,124,22,59,1,1,1,17672,0,54,565,5,1,1,1,1,1,24,0,0,0,0,112,0,25,0,1,1,1,0,1,1,1,1,0,4,17,408,1,41,-1,-1,1,http://divinginegypt.com,1
19,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,-1,-1,-1,0,http://futurein-2023.click,1
14,5,1,0,156,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,23,0,0,97,0,0,29,2,3,1,1,1,27384,0,156,302,9,1,1,0,0,1,4,1,0,0,0,172,0,7,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,-1,-1,-1,0,http://grp-lp.web.app,1
25,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,2,127,-1,-1,0,http://d33707.kanuassociates.com,1
12,5,0,2,1,0,0,0,15,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,37,1,0,0,217,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,22,75,1,336,-1,2,0,http://eplotkin.com,1
14,0,1,0,156,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,23,0,0,97,0,0,29,2,3,1,1,1,27384,0,156,302,9,1,1,0,0,1,4,1,0,0,0,172,0,7,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,-1,-1,-1,0,http://grp-pl.web.app,1
15,1,1,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,282,1,82,-1,-1,0,http://feedthenews.com,1
20,0,0,0,1,0,0,0,14,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,45,1,0,0,233,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,0,0,0,17,339,1,390,-1,-1,0,http://ddluf.sleddogweb.com,1
28,0,0,3,6,0,1,0,6,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,10,0,0,0,3,28,1,0,0,860,0,6,15,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,18,163,3,183,-1,-1,0,http://brokenheartsyndromepedia.com,1
15,0,1,3,0,0,1,0,8,1,1,1,1,1,0,1,1,1,1,0,0,12,0,0,41,0,0,19,6,7,1,1,1,5552,0,0,74,0,1,1,0,0,1,2,1,0,0,0,36,0,28,0,-1,1,1,0,1,1,1,0,0,5,2,-1,1,232,-1,-1,1,http://divyabharat.com,1
46,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,2,-1,-1,-1,0,http://futuristic-shocking-appalachiosaurus.glitch.me,1
30,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,331,2,32,-1,-1,0,http://d339.despachodeabogadosmcr.com,1
19,3,0,3,0,0,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,2,-1,1,271,-1,-1,0,http://brokenpasswords.com,1
14,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,4,-1,1,337,-1,-1,0,http://epocreates.com,1
20,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,2,2,-1,1,122,-1,-1,0,http://koleksiyonrattan.com,1
27,0,1,3,54,0,1,0,3,1,1,1,1,1,1,0,1,1,1,0,0,68,0,0,22,0,0,124,22,59,1,1,1,17672,0,54,565,5,1,1,1,1,1,24,0,0,0,0,112,0,25,0,-1,1,1,0,1,1,1,1,0,4,17,392,1,41,-1,-1,0,http://ddqualitytransportation.com,1
8,0,0,2,10,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,3,0,0,3,0,0,7,1,16,1,1,1,1025,0,10,7,0,0,1,0,1,1,4,0,0,0,0,2,0,2,0,-1,1,1,0,1,1,1,0,0,0,-1,283,2,82,-1,-1,0,http://dvarg.se,1
18,0,0,3,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,0,1,1,1,0,0,0,22,582,1,178,-1,-1,0,http://brokerworldcup.com,1
28,0,1,2,874,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,7,0,0,26,0,0,101,2,60,0,1,1,39572,0,874,1634,0,1,1,0,0,1,3,1,0,0,0,623,0,534,0,-1,1,1,-1,1,1,1,1,0,1,-1,-1,2,-1,-1,-1,0,http://grupafirmenergetycznych.site,1
24,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,17,90,1,183,-1,-1,0,http://diyblindsandshutters.com,1
14,0,1,2,17,0,1,0,15,1,1,1,0,1,1,1,1,0,0,0,0,3,0,0,6,0,0,6,5,23,1,1,0,626,0,17,69,0,1,1,0,0,0,5,0,0,0,0,7,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,1,161,1,-1,0,http://fuurinmaru.com,1
30,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,0,0,17,331,2,32,-1,-1,0,http://d341.despachodeabogadosmcr.com,1
10,3,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,23,-1,2,214,-1,-1,0,http://ddwuupn.cn,1
12,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,1,19,18,1,346,-1,-1,0,http://epolussu.com,1
19,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,18,233,1,132,-1,-1,0,https://connectyournews.com,1
15,0,1,2,2,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3,3,36,0,1,0,450,0,2,8,0,0,1,0,0,0,5,0,0,0,0,7,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,2,-1,-1,-1,0,http://fuwojaufue.live,1
12,0,1,2,25,0,0,0,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,19,0,0,18,7,8,1,1,1,2983,0,25,84,0,1,0,0,0,0,3,1,0,0,0,4,0,8,0,-1,1,1,0,1,1,1,1,0,4,13,275,1,92,3,2,1,http://grupalet.com,1
13,0,1,3,37,0,1,0,7,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,21,0,0,5,6,10,0,1,1,1539,1,37,43,0,1,1,0,0,0,2,1,0,0,0,16,0,3,0,-1,1,1,1,1,1,1,1,0,3,17,451,1,756,-1,-1,0,http://dvccenter.com,1
29,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,2,127,-1,-1,0,http://d34182.24houcryptowatcher.com,1
12,7,1,3,37,0,1,0,7,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,21,0,0,5,6,10,0,1,1,1539,1,37,43,0,1,1,0,0,0,2,1,0,0,0,16,0,3,0,-1,1,1,0,1,1,1,1,0,3,17,369,1,24,-1,-1,0,http://diyology.com,1
14,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,80,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,32,159,1,206,5,1,0,http://fees-mydhl.com,1
17,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,23,0,0,0,0,0,6,5,36,1,1,1,3569,0,0,171,0,0,1,0,0,1,6,0,0,0,0,70,0,8,0,-1,1,1,-1,1,1,1,0,0,3,-1,-1,1,-1,-1,-1,0,http://fuz.treespll.site,1
11,0,1,2,18,0,0,0,0,1,1,1,-1,1,0,0,1,0,0,0,0,0,0,0,12,0,0,9,24,37,1,1,1,4860,0,18,179,0,1,0,0,0,0,5,1,0,0,0,24,0,6,0,-1,1,1,-1,1,1,1,1,0,0,-1,-1,1,-1,2,1,0,https://conpro.site,1
11,0,1,3,0,0,0,0,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,4108,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,32,328,1,36,-1,-1,0,http://broseph.net,1
15,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,-1,1,-1,-1,-1,0,http://grupaprog.cloud,1
17,0,0,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,2,201,1,155,-1,-1,1,http://dizain-proekt.com,1
33,1,0,0,1,0,0,0,21,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,58,1,0,0,259,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,1,1,1,1,0,0,0,19,1915,1,1343,-1,-1,0,http://dvkcu.flightmanagementsystems.com,1
16,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,1,-1,1,1,1,0,0,0,-1,-1,1,-1,-1,-1,0,http://brothellike.life,1
11,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,211,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,-1,1,362,-1,-1,0,http://feetweb.net,1
14,0,0,3,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,83,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,19,564,1,197,1,-1,0,http://django-don.com,1
8,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,0,0,0,-1,67,2,-1,-1,-1,0,http://dvw55.de,1
30,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,17,331,2,32,-1,-1,0,http://d349.despachodeabogadosmcr.com,1
